anchor,candidate,label,confidence,gloss_anchor,gloss_candidate,cue,phon_sim,observed_confusions,freq_anchor,risk
भगाने वाला,खाने वाला,DIFF_MEANING,0.85,repellent/that which drives away,that which eats/consumer/edible,"anchor refers to repelling pests (कीट भगाने वाला दवा), candidate refers to eating/edible use (खाने वाला फल/सब्जी)",0.85,0,5,1.59
चाट गया,लग गया,DIFF_MEANING,0.85,eaten away/licked up (pest damage),got affected/attached (e.g. disease set in),"लग गया used with disease/pest name attaching to plant, not consumption",0.75,0,6,2.33
चाट गया,पट गया,DIFF_MEANING,0.85,eaten away/licked up (pest damage),got filled up/covered (e.g. field silted),पट गया used for field/drain getting filled or blocked,0.875,0,6,2.13
चाट गया,जल गया,DIFF_MEANING,0.9,eaten away/licked up (pest damage),got burnt (heat/chemical damage),"जल गया implies fire/sun/chemical burn, not pest eating",0.825,0,6,2.08
चाट गया,झड़ गया,DIFF_MEANING,0.85,eaten away/licked up (pest damage),"fell off/shed (leaves, flowers, grains)","झड़ गया refers to natural shedding, not pest consumption",0.9,0,6,1.95
चाट गया,बढ़ गया,DIFF_MEANING,0.9,eaten away/licked up (pest damage),increased/grew,"बढ़ गया implies growth or rise in quantity, opposite of damage",0.825,0,6,1.82
चाट गया,पड़ गया,DIFF_MEANING,0.85,eaten away/licked up (pest damage),"fell/occurred (e.g. frost fell, disease occurred)",पड़ गया used with weather events like पाला पड़ गया,0.825,0,6,1.82
चाट गया,सुख गया,DIFF_MEANING,0.85,eaten away/licked up (pest damage),dried up (सूख गया),"सूख गया refers to drying due to lack of water, not pest eating",0.75,0,6,1.78
चाट गया,गल गया,DIFF_MEANING,0.85,eaten away/licked up (pest damage),rotted/decayed (due to moisture),"गल गया implies rot from excess water, not pest consumption",0.75,0,12,1.69
तरल,डबल,DIFF_MEANING,0.75,liquid,double,तरल खाद/दवा (liquid fertilizer) vs डबल मात्रा (double quantity/dose) context,0.72,0,7,1.45
तरल,तार,DIFF_MEANING,0.8,liquid,wire,तरल घोल (liquid solution) vs तार से बाड़ (fencing wire) context,0.7,0,6,1.36
पटाएंगे,पड़ेगा,DIFF_MEANING,0.85,will level/settle (field),will fall/happen/be needed,पड़ेगा used for 'it will be necessary/happen' vs पटाएंगे used for leveling/flooding a field,0.775,0,6,2.6
पटाएंगे,पटाने,SAME_WORD,0.9,will level/settle (field),to level/settle (infinitive/oblique),,0.762,0,6,2.43
पटाएंगे,पटेगा,SAME_MEANING,0.7,will level/settle (field) - causative,will get leveled/filled - intransitive,"पटेगा is the non-causative counterpart, referring to the field itself getting leveled rather than someone leveling it",0.825,0,6,2.37
पटाएंगे,लगाएंगे,DIFF_MEANING,0.85,will level/settle (field),will plant/apply/install,"लगाएंगे used with crops/seeds/fertilizer ('will plant'), पटाएंगे used with field/water leveling",0.75,0,6,2.29
पटाएंगे,पटाये,SAME_WORD,0.85,will level/settle (field),leveled/settled (past/subjunctive form),,0.75,0,6,1.98
पटाएंगे,पटाएं,SAME_WORD,0.85,will level/settle (field),should level/settle (subjunctive),,0.75,0,25,1.94
पटाएंगे,फटने,DIFF_MEANING,0.85,will level/settle (field),to burst/tear/crack,"फटने used for soil cracking or bags/skin tearing, unrelated to leveling",0.762,0,6,1.93
पटाएंगे,पटाए,SAME_WORD,0.85,will level/settle (field),leveled/settled (past/subjunctive form),,0.75,0,24,1.92
पटाएंगे,पटने,SAME_MEANING,0.7,will level/settle (field) - causative,to get leveled/filled - intransitive,"पटने refers to field getting leveled on its own, पटाएंगे implies someone actively leveling it",0.762,0,21,1.91
रुका हुआ,लगा हुआ,DIFF_MEANING,0.75,"stopped/stuck (e.g., growth halted)",attached/applied/planted,'फसल रुकी हुई है' (growth stalled) vs 'खाद लगी हुई है' (fertilizer applied) - check what noun follows and whether verb refers to application vs halting,0.857,0,6,2.43
रुका हुआ,रोपा हुआ,DIFF_MEANING,0.75,stopped/stuck,transplanted/planted,'पौधा रुका हुआ है' (plant not growing) vs 'पौधा रोपा हुआ है' (plant has been transplanted) - context of sowing/transplant activity vs growth concern,0.8,0,6,1.77
रुका हुआ,सूखा हुआ,DIFF_MEANING,0.75,"stopped/stuck (growth halted, water stagnant)",dried up/withered,"'पानी रुका हुआ है' (water stagnant, not moving) vs 'पानी सूखा हुआ है' (water dried up) - check if issue is stagnation vs dryness",0.857,0,6,1.6
रुका हुआ,रुकने,SAME_WORD,0.85,"stopped (past participle, adjectival)",to stop (oblique/infinitive form),"same root रुक-; रुका हुआ is perfective participle, रुकने is oblique infinitive used with postpositions like 'रुकने से' or 'रुकने लगा'",0.729,0,7,1.47
शुद्ध,सड़,DIFF_MEANING,0.85,pure,rot/decay,context of spoiled/rotten produce vs claim of purity (e.g. शुद्ध बीज vs सड़ गया अनाज),0.8,0,6,2.42
शुद्ध,साइड,DIFF_MEANING,0.7,pure,side (English loan),used with direction/location words like 'साइड में' vs quality claims like 'शुद्ध दूध',0.725,0,6,1.6
शुद्ध,सड़े,DIFF_MEANING,0.85,pure,rotten (inflected),describes spoiled crop/fruit e.g. 'सड़े आलू' vs 'शुद्ध घी' purity claim,0.725,0,6,1.54
आज रात,गलत,UNRELATED,0.9,tonight,wrong/incorrect,"no shared phonetic or semantic link; 'गलत' means incorrect, unrelated to time reference 'tonight'",0.683,0,6,1.28
उपरांत,फरता,DIFF_MEANING,0.75,after/following,fruiting/bearing (growth stage),उपरांत marks time sequence (X के उपरांत = after X); फरता describes crop bearing fruit,0.786,0,6,2.07
उपरांत,ऊपर,DIFF_MEANING,0.8,after/following,above/on top,उपरांत is temporal (after an event); ऊपर is spatial (above/on top of something),0.714,0,6,1.89
उपरांत,प्रति,DIFF_MEANING,0.85,after/following,per (rate/ratio marker),उपरांत follows an event/action; प्रति appears with quantities like प्रति एकड़ (per acre),0.714,0,6,1.48
उपरांत,उपजता,DIFF_MEANING,0.8,after/following,yields/produces (crop),उपरांत denotes sequence in time; उपजता describes a crop growing/producing yield,0.714,0,8,1.48
आठ दिन,दस दिन,DIFF_MEANING,0.9,eight days,ten days,different numeral changes the recommended waiting period,0.714,0,6,1.98
आठ दिन,कम दिन,DIFF_MEANING,0.85,eight days,few/less days,"'कम' means fewer, not a specific count like 'आठ'",0.714,0,6,1.58
आठ दिन,कय दिन,DIFF_MEANING,0.6,eight days,how many/several days,"'कय' (कई) implies an indefinite number of days, not exactly eight",0.714,0,6,1.52
आठ दिन,तीस दिन,DIFF_MEANING,0.9,eight days,thirty days,different numeral changes the recommended waiting period,0.714,0,6,1.33
अंदर से,अंदर,SAME_WORD,0.9,from inside,inside,"अंदर से = from inside; अंदर alone = inside, same lemma with postposition dropped",0.75,0,18,1.82
छींटा जाता,छींटाता,SAME_WORD,0.75,is sprinkled (passive),sprinkles (causative/active form),"same root छींटना, differs in voice/inflection - both refer to sprinkling pesticide/fertilizer",0.833,0,6,2.12
छींटा जाता,छिटाता,SAME_WORD,0.65,is sprinkled (passive),"sprinkles (causative form, nasal dropped)","same sprinkling activity, anusvara/spelling variation of छींटना root",0.778,0,16,1.85
छींटा जाता,छींटा जाए,SAME_WORD,0.85,is sprinkled (indicative passive),should be sprinkled (subjunctive passive),"same passive construction, only mood/tense of सहायक क्रिया differs",0.844,0,6,1.64
छींटा जाता,छींटता,SAME_WORD,0.75,is sprinkled (passive),sprinkles (active present),"same root छींटना, active vs passive voice of same sprinkling action",0.833,0,5,1.56
चोकर,बुखार,DIFF_MEANING,0.95,wheat bran,fever,"बुखार appears with illness/health context, चोकर with feed/fertilizer context",0.72,0,6,2.32
चोकर,जहर,DIFF_MEANING,0.9,wheat bran,poison,"जहर used with pest/kill talk, चोकर used with animal feed or soil mix",0.76,0,6,1.92
चोकर,आकार,DIFF_MEANING,0.9,wheat bran,shape/size,"आकार refers to size of fruit/leaf, चोकर to bran material",0.72,0,27,1.89
चोकर,चार,DIFF_MEANING,0.9,wheat bran,four (number),"चार used before quantities, चोकर is a noun for feed material",0.7,0,26,1.82
चोकर,खर,DIFF_MEANING,0.75,wheat bran,weed/dry grass,"खर used with weeding context, चोकर with animal feed context",0.7,0,20,1.74
चोकर,कर,DIFF_MEANING,0.9,wheat bran,do (verb) / tax,"कर used as verb 'do' in sentence, चोकर is a noun object",0.7,0,10,1.52
चोकर,गागर,DIFF_MEANING,0.85,wheat bran,water pot/pitcher,"गागर refers to a vessel for water, चोकर refers to bran feed",0.72,0,6,1.4
छोटे पौधे,छोटा पेड़,DIFF_MEANING,0.85,small plants/seedlings,small tree,पौधा refers to young/seedling crop plants while पेड़ refers to a mature woody tree; context of nursery/sapling stage vs orchard/tree talk disambiguates,0.812,0,5,1.52
धरती,डाला,DIFF_MEANING,0.85,earth/land/soil,"put/poured (verb, past masc.)","डाला follows an object being added, e.g. 'खाद डाला' (added fertilizer) vs धरती referring to the ground/field itself",0.683,0,200,2.44
धरती,डालने,DIFF_MEANING,0.85,earth/land/soil,to put/pour (infinitive oblique),"appears before 'के लिए/से पहले' in verb constructions like 'डालने से पहले', unlike noun धरती used as subject/location",0.7,0,163,2.43
धरती,डालते,DIFF_MEANING,0.85,earth/land/soil,"putting/pouring (verb, habitual)",used with 'हैं/समय' as in 'खाद डालते हैं' vs धरती used as a noun subject,0.867,0,28,2.28
धरती,लत्ती,DIFF_MEANING,0.7,earth/land/soil,vine/creeper (esp. of gourd plants),"लत्ती refers to a plant's climbing stem, e.g. 'लौकी की लत्ती' vs धरती meaning ground/field",0.683,0,6,2.11
धरती,डलाता,DIFF_MEANING,0.8,earth/land/soil,causes to put (causative verb),used in causative constructions like 'मजदूर से डलाता है' vs noun धरती,0.833,0,20,2.07
धरती,डालनी,DIFF_MEANING,0.8,earth/land/soil,"to put (infinitive, fem. agreement)",agrees with feminine noun object like 'खाद डालनी है' vs धरती as standalone noun,0.767,0,27,2.01
धरती,देती,DIFF_MEANING,0.75,earth/land/soil,"gives (verb, fem.)",used as 'फसल देती है' (gives/yields crop) vs धरती referring to land itself,0.683,0,40,1.92
धरती,डाली,DIFF_MEANING,0.75,earth/land/soil,"branch/twig, or put (verb fem. past)",either a tree branch ('पेड़ की डाली') or verb 'खाद डाली' vs धरती as ground/soil,0.683,0,25,1.77
धरती,धरने,DIFF_MEANING,0.7,earth/land/soil,"to place/hold (from धरना, oblique/infinitive)",used in verb phrases like 'हाथ धरने' (to place hand) vs धरती as a location noun,0.767,0,6,1.75
मिश्रण,मिलना,DIFF_MEANING,0.85,mixture,to meet/to be found/available,मिलना used with availability like 'खाद मिलना' (fertilizer being available) vs मिश्रण used with 'बनाना/करना' for a mixture,0.683,0,11,1.51
